StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q308,Q309,Q5,Q6,Q7,Q8,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,1_Q312,2_Q312,3_Q312,4_Q312,5_Q312,6_Q312,7_Q312,8_Q312,9_Q312,10_Q312,11_Q312,12_Q312,13_Q312,14_Q312,15_Q312,1_Q135,2_Q135,3_Q135,4_Q135,5_Q135,6_Q135,7_Q135,8_Q135,9_Q135,10_Q135,11_Q135,12_Q135,13_Q135,14_Q135,15_Q135,16_Q135,17_Q135,18_Q135,19_Q135,Q25,Q341,Q342,Q343,Q319,Q344,Q320,Q345,Q321,Q346,Q322,Q347,Q323,Q348,Q351,Q352,QID21,QID22,QID23,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_12,Q28_13,Q28_14,Q28_15,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_7,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q32,Q33,Q34,Q35,Q36,ID
2026/4/7 16:06,2026/4/7 16:29,0,220.147.98.33,100,1390,1,2026/4/7 16:29,R_9rH3qXFMI1Gdd90,,,,,43.0456,141.3522,anonymous,JA,1,1,,2,47,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,5,4,4,4,4,7,4,7,7,4,1,5,5,5,5,5,5,1,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,1,2,2,1,2,1,2,1,2,3,2,5,4,2,5,3,2,4,4,3,4,4,2,5,5,6,5,1,2,3,1,,,,,,,,,,2,1,,1,,93157253
2026/4/7 16:07,2026/4/7 16:30,0,118.0.122.1,100,1414,1,2026/4/7 16:30,R_9rJB0hVM8ehKBWa,,,,,35.5338,140.1162,anonymous,JA,1,1,,1,42,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,2,2,2,3,7,2,3,3,2,6,2,2,5,5,5,5,5,5,4,4,4,1,7,4,4,7,4,4,4,5,7,7,300,2,14,2,6,2,120,2,30,2,40,2,8,2,20,2,1,2,2,2,1,1,2,2,1,2,1,1,3,4,4,4,4,5,3,3,4,4,3,4,3,3,4,5,5,5,2,4,3,2,,,,,,,,,,2,1,,1,,62667878
2026/4/7 16:06,2026/4/7 16:30,0,121.81.184.177,99,1415,0,,FS_9VUjbYtrkgtfJkJ,,,,,,,anonymous,JA,1,1,,1,42,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,6,4,5,6,7,7,5,6,4,5,6,5,4,7,6,4,1,7,7,4,1,8,7,1,1,7,7,1,7,1,1,1,1,1,150,2,72,2,11,1,125,2,14,2,30,2,18,2,15,2,1,1,2,2,2,2,2,2,2,1,1,2,4,6,4,4,6,4,3,3,3,5,5,4,5,5,5,4,4,4,4,5,5,5,,,,,,,,,,1,1,,1,,22576300
2026/4/7 16:06,2026/4/7 16:29,0,60.120.66.189,100,1422,1,2026/4/7 16:29,R_4uv9Nqjw6QjQhjz,,,,,35.69,139.69,anonymous,JA,1,1,,1,40,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,1,3,2,5,2,2,2,6,2,2,2,2,1,5,4,4,4,4,4,4,7,7,1,4,1,4,4,7,7,4,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,3,2,2,2,2,2,1,1,4,2,1,1,1,1,1,4,7,5,1,4,4,1,,,,,,,,,,2,1,,1,,72500974
2026/4/7 16:06,2026/4/7 16:30,0,133.32.131.8,100,1428,1,2026/4/7 16:30,R_42CVnRIkYCs2Msp,,,,,35.6837,139.6805,anonymous,JA,1,1,,2,46,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,5,5,5,6,6,6,6,5,6,7,6,6,5,6,7,5,8,8,5,8,5,1,5,4,4,8,4,5,8,5,5,5,5,5,300,2,14,2,6,2,250,2,30,2,40,2,6,2,20,2,1,1,2,2,1,1,2,1,1,1,1,1,3,1,4,3,1,5,4,1,4,4,4,5,4,3,4,4,4,3,4,5,4,3,,,,,,,,,,2,1,,1,興味深�容でした。ありがとぁ�ざいました�,26113562
2026/4/7 16:24,2026/4/7 16:48,0,59.140.226.35,100,1433,1,2026/4/7 16:48,R_9Cq0zX0zHRHJYT5,,,,,42.3307,140.9942,anonymous,JA,1,1,,2,43,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,7,6,2,6,4,6,6,2,8,6,6,6,4,4,6,7,7,7,7,5,7,5,7,7,7,7,7,5,5,7,7,5,7,1,300,1,72,2,11,2,125,1,29,1,30,2,4,2,12,2,1,1,2,2,2,2,1,2,1,2,1,1,3,2,4,3,2,4,3,2,6,4,3,6,3,3,3,6,5,6,3,2,2,1,,,,,,,,,,2,1,,1,,32733961
2026/4/7 16:07,2026/4/7 16:31,0,110.67.93.174,100,1442,1,2026/4/7 16:31,R_9IXZ3NR39naWBuQ,,,,,35.8475,139.6753,anonymous,JA,1,1,,1,50,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,7,4,4,1,4,7,1,7,1,4,4,4,4,4,1,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,2,3,2,4,3,2,4,3,2,3,3,2,3,3,2,3,5,5,4,2,3,4,2,,,,,,,,,,1,1,,1,,91347596
2026/4/7 16:06,2026/4/7 16:30,0,110.132.81.157,100,1444,1,2026/4/7 16:30,R_4eayvqb1GmMdSz5,,,,,43.0456,141.3522,anonymous,JA,1,1,,1,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,6,5,8,5,5,5,5,7,8,8,5,8,6,5,7,8,8,8,8,8,5,7,5,5,4,8,8,8,5,8,8,4,5,5,150,1,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,2,2,2,2,2,2,1,2,1,1,4,4,5,3,5,5,3,3,5,5,3,6,4,4,4,4,6,6,2,5,2,1,,,,,,,,,,2,1,,1,20��オフ�問題が難しかったです�,12756457
2026/4/7 16:12,2026/4/7 16:36,0,219.104.142.192,100,1444,1,2026/4/7 16:36,R_9dMeIVVgrfUX9SJ,,,,,36.3891,139.0739,anonymous,JA,1,1,,2,35,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,5,5,6,6,4,5,5,7,6,6,7,5,6,7,5,5,4,5,5,4,7,8,5,1,5,8,5,5,4,4,8,7,7,300,2,62,2,6,2,125,2,30,2,30,2,5,2,20,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,5,2,3,5,4,2,5,4,3,5,5,3,4,6,6,6,1,3,3,1,,,,,,,,,,2,1,,1,,74056046
2026/4/7 16:09,2026/4/7 16:33,0,1.47.27.244,100,1457,1,2026/4/7 16:33,R_9Pn4pXH41Wt4dkF,,,,,13.7101,100.4543,anonymous,JA,1,1,,1,40,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,7,5,7,7,5,5,5,7,7,5,7,6,6,5,7,8,8,5,5,8,5,1,5,4,7,5,5,5,4,4,4,4,1,1,300,2,72,2,11,2,120,2,30,2,40,2,3,2,20,2,2,1,2,2,2,1,1,2,1,2,1,1,6,4,6,6,3,5,6,3,6,6,3,4,5,4,5,4,3,2,1,1,2,3,,,,,,,,,,2,1,,1,,92458093
2026/4/7 16:16,2026/4/7 16:40,0,180.146.180.58,100,1461,1,2026/4/7 16:40,R_4toqXFA85SQjNnj,,,,,34.6679,135.8394,anonymous,JA,1,1,,1,34,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,6,2,3,1,1,3,3,1,7,1,1,7,4,8,1,1,7,1,5,1,5,7,4,7,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,1,1,2,1,2,2,2,4,2,4,3,2,4,3,2,4,3,4,4,4,2,3,5,5,5,2,4,3,2,,,,,,,,,,2,1,,1,,82998146
2026/4/7 16:08,2026/4/7 16:32,0,131.129.144.53,100,1480,1,2026/4/7 16:32,R_4hGcxPef4H9qmDX,,,,,37.9607,139.3239,anonymous,JA,1,1,,1,28,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,8,6,5,7,5,5,8,6,7,9,4,6,5,6,7,1,1,1,7,7,7,5,4,1,1,1,4,5,5,7,4,5,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,6,4,5,5,2,5,5,4,5,5,4,6,5,4,5,6,6,7,3,7,6,4,,,,,,,,,,2,1,,1,,82715098
2026/4/7 16:30,2026/4/7 16:54,0,143.189.239.179,100,1480,1,2026/4/7 16:54,R_9gLhqFNQQiA4cet,,,,,35.1926,136.906,anonymous,JA,1,1,,1,50,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,4,3,2,2,2,2,5,5,5,1,7,7,7,8,4,7,4,1,4,7,4,7,4,7,7,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,3,1,3,2,1,3,1,1,3,2,1,2,2,1,4,4,6,7,1,5,1,1,,,,,,,,,,1,1,,1,,83539014
2026/4/7 16:06,2026/4/7 16:31,0,14.8.135.1,100,1485,1,2026/4/7 16:31,R_9myt3HvzP2DYcQV,,,,,37.1547,138.2212,anonymous,JA,1,1,,1,41,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,5,1,1,1,1,1,1,1,4,1,3,8,1,1,1,1,1,7,8,1,1,1,1,4,1,1,1,4,1,1,1,300,2,14,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,2,3,2,2,2,3,5,6,1,2,2,3,4,4,3,5,5,7,7,2,1,2,1,,,,1,,,,,,2,1,,1,,38510961
2026/4/7 16:08,2026/4/7 16:32,0,27.91.76.111,100,1485,1,2026/4/7 16:32,R_9gnmv21EYGVCApD,,,,,35.8133,139.745,anonymous,JA,1,1,,2,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,7,7,7,7,6,9,7,7,7,3,8,5,5,4,5,8,8,7,4,1,8,5,5,4,5,5,5,7,5,5,3300,2,72,2,11,2,120,2,30,2,40,2,6,2,20,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,5,1,1,5,2,1,1,1,1,2,1,1,1,4,4,4,4,5,4,1,,,,,,,,,,2,1,,1,,24041394
2026/4/7 16:08,2026/4/7 16:33,0,211.133.192.195,100,1486,1,2026/4/7 16:33,R_4yaMVCrVgHRjgyZ,,,,,35.2208,138.6056,anonymous,JA,1,1,,1,23,1,1,2,1,2,1,1,2,1,1,2,1,2,1,2,6,8,8,9,7,7,8,6,4,7,8,7,4,8,6,5,5,5,7,7,7,7,5,8,5,5,5,5,8,5,5,7,5,5,300,2,14,2,6,2,120,2,31,2,40,2,9,2,20,2,1,1,2,1,1,2,2,2,1,1,1,1,5,6,4,6,6,6,6,6,5,6,6,6,5,5,6,5,5,6,2,3,6,3,,1,,,,,,,1,2,1,,1,,79380028
2026/4/7 16:08,2026/4/7 16:33,0,61.121.238.30,100,1489,1,2026/4/7 16:33,R_9dM9MNBuBP0RKaR,,,,,34.6183,136.0832,anonymous,JA,1,1,,2,42,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,6,8,6,4,2,5,5,7,7,3,6,7,4,7,8,8,5,5,5,4,4,4,1,1,4,5,7,4,4,7,5,7,1,150,2,72,2,6,2,125,2,29,2,40,2,9,2,20,2,2,1,1,2,2,1,2,2,1,2,1,2,4,4,6,5,3,5,6,2,2,6,3,3,5,2,6,4,5,6,1,4,2,1,,,,,,,,,,2,1,,1,,41255355
2026/4/7 16:07,2026/4/7 16:31,0,153.207.89.245,100,1491,1,2026/4/7 16:31,R_9OQ2DiashBnZg29,,,,,34.6967,135.5154,anonymous,JA,1,1,,1,56,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,5,5,2,1,1,2,6,4,4,4,5,5,1,7,4,7,1,1,4,7,5,5,5,5,5,5,300,2,14,2,11,2,125,2,29,2,30,2,4,2,20,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,,1,,,,,,,2,1,,1,,30782060
2026/4/7 16:06,2026/4/7 16:31,0,153.243.25.139,100,1494,1,2026/4/7 16:31,R_9Nh2y7Ul9PmkuEO,,,,,35.6837,139.6805,anonymous,JA,1,1,,1,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,7,5,4,3,5,7,6,8,4,6,5,5,8,8,8,8,4,8,8,4,4,1,1,4,4,5,5,7,4,4,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,1,1,2,1,2,1,2,3,2,6,3,2,6,3,2,5,6,4,5,3,1,5,5,6,6,2,2,4,2,,,,,,,,,,2,1,,1,,39101544
2026/4/7 16:06,2026/4/7 16:31,0,163.131.211.130,100,1501,1,2026/4/7 16:31,R_4Fnbcnfv4Cmb6dp,,,,,35.332,139.3202,anonymous,JA,1,1,,2,50,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,4,5,4,5,5,5,5,3,6,5,5,5,3,4,6,4,4,4,4,5,1,4,7,7,4,5,4,5,4,4,1,8,1,1,300,2,14,2,48,2,120,2,30,2,240,2,6,2,20,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,4,3,2,2,3,2,5,5,3,6,2,2,5,6,5,7,4,2,3,3,,,,,,,,,,2,1,,1,,82719231
2026/4/7 16:08,2026/4/7 16:33,0,14.9.137.160,100,1502,1,2026/4/7 16:33,R_90Gg7uWufUHYJqr,,,,,43.048,141.3673,anonymous,JA,1,1,,1,44,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,7,5,3,3,2,7,5,8,5,2,7,2,2,5,8,8,7,4,8,4,4,1,1,1,5,7,4,5,7,5,7,7,7,150,2,72,2,11,2,122,2,29,2,30,2,5,2,15,2,2,1,2,2,2,1,1,2,1,2,1,2,5,3,5,2,3,5,2,2,4,5,3,2,2,2,4,1,2,3,2,4,2,1,,,,,,,,,,2,1,,1,数学の問題的なのは答えが知りたかったです�,35014641
2026/4/7 16:09,2026/4/7 16:34,0,217.178.196.6,100,1512,1,2026/4/7 16:34,R_4BwJXlYCU5Cnhkb,,,,,34.6967,135.5154,anonymous,JA,1,1,,2,50,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,4,5,4,7,5,5,5,7,1,7,1,5,7,5,5,4,5,7,7,300,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,1,2,1,2,1,2,1,1,3,2,5,3,3,4,3,3,4,4,3,5,4,2,3,5,5,6,2,4,3,2,,,,,,,,,,2,1,,1,,92756605
2026/4/7 16:07,2026/4/7 16:32,0,123.220.8.131,100,1513,1,2026/4/7 16:32,R_9B98aWeIoXqcArR,,,,,39.7046,140.1289,anonymous,JA,1,1,,1,56,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,2,5,2,5,2,2,5,8,7,3,2,3,7,7,4,5,4,4,5,4,5,7,5,1,4,5,5,5,5,5,5,5,4,150,2,72,2,11,2,125,2,29,2,30,2,5,2,15,2,2,1,1,2,1,1,1,2,1,2,1,1,4,2,5,4,2,5,4,4,5,5,2,3,4,2,5,5,6,6,1,2,2,1,,,,,,,,,,1,1,,1,,36290841
2026/4/7 16:07,2026/4/7 16:32,0,211.7.98.97,100,1515,1,2026/4/7 16:32,R_4SlsplEj6z2nZZY,,,,,35.69,139.69,anonymous,JA,1,1,,2,40,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,5,5,1,1,1,5,1,5,5,1,1,1,1,5,5,4,4,7,5,7,4,7,4,4,5,4,4,5,4,5,7,4,7,150,2,72,2,11,1,125,2,29,2,30,1,4,2,15,2,1,2,2,2,2,2,1,2,1,2,1,2,3,2,4,2,2,3,3,3,4,4,3,4,4,3,3,4,5,4,3,5,3,3,,,,,,,,,,2,1,,1,,41487953
2026/4/7 16:11,2026/4/7 16:36,0,217.178.224.138,100,1532,1,2026/4/7 16:36,R_9J8chu8BJzk5Z1P,,,,,34.6892,135.4899,anonymous,JA,1,1,,1,38,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,3,5,5,7,7,5,1,4,5,1,1,1,8,5,5,5,5,1,7,7,150,2,72,2,11,2,125,2,29,2,40,2,3,2,15,2,1,1,1,2,2,2,1,2,2,2,1,1,6,5,6,4,5,6,5,2,6,6,3,6,5,3,5,7,7,7,1,2,2,1,,,,,,,,,,2,1,,1,,61057168
2026/4/7 16:10,2026/4/7 16:36,0,106.146.196.25,100,1539,1,2026/4/7 16:36,R_921BaT0CPN0nUs1,,,,,35.69,139.69,anonymous,JA,1,1,,2,39,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,5,5,7,4,5,1,4,4,1,4,1,7,7,1,1,7,4,1,1,150,2,72,2,11,2,135,2,31,2,30,2,4,2,60,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,4,2,3,5,2,2,5,4,3,3,4,2,2,4,7,7,1,2,1,1,,,,,,,,,,1,1,,1,,86443306
2026/4/7 16:06,2026/4/7 16:32,0,58.3.77.66,100,1543,1,2026/4/7 16:32,R_4WOIjgkJIEW4lUh,,,,,32.7481,129.8816,anonymous,JA,1,1,,2,30,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,4,3,3,4,5,5,4,3,5,5,5,4,3,4,4,5,5,4,4,4,7,4,4,7,4,7,7,7,7,7,7,7,7,7,150,2,72,2,11,2,120,2,29,2,30,2,5,2,15,2,2,2,1,2,2,1,2,2,1,2,1,2,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,5,5,5,2,2,4,2,,,,,,,,,,2,1,,1,答える�が結構難しかったです�,31762487
2026/4/7 16:09,2026/4/7 16:35,0,106.160.235.57,100,1552,1,2026/4/7 16:35,R_4dxZR1Pkc1e0zLC,,,,,36.078,139.1589,anonymous,JA,1,1,,1,39,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,5,4,5,5,4,6,7,6,6,4,5,4,7,5,5,5,5,5,5,7,5,4,4,5,5,4,5,4,4,5,4,4,150,2,72,2,11,2,125,2,30,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,4,2,4,4,2,4,3,2,4,3,4,4,4,2,3,6,6,6,2,4,3,2,,,,,,,,,,1,1,,1,,23854683
2026/4/7 16:06,2026/4/7 16:32,0,49.239.77.1,100,1557,1,2026/4/7 16:32,R_9jq8ECL9c4cXUWx,,,,,35.69,139.69,anonymous,JA,1,1,,2,36,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,5,2,2,3,3,3,5,2,7,3,3,3,2,7,3,5,5,4,4,8,5,7,5,4,4,5,8,4,8,5,4,8,7,7,300,1,14,1,2,2,125,1,30,1,40,1,9,2,15,1,2,1,1,2,2,2,1,2,2,2,1,1,3,3,6,3,3,6,2,3,4,4,4,5,4,3,4,5,5,5,2,5,2,1,,,,,,,,,,2,2,選択肢が固まった時があっ�,1,,22248605
2026/4/7 16:08,2026/4/7 16:34,0,61.87.33.3,100,1560,1,2026/4/7 16:34,R_9fTYhzs2vu2QU6O,,,,,38.307,140.8611,anonymous,JA,1,1,,2,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,2,1,1,7,1,2,1,2,6,1,6,5,1,7,5,4,5,7,7,1,7,5,8,1,8,5,5,7,1,1,150,2,72,2,6,2,125,2,30,2,40,2,4,2,15,2,1,1,1,2,2,1,1,2,1,2,1,1,3,1,6,3,1,6,3,1,6,6,3,6,4,1,4,6,7,7,1,1,1,1,,,,,,,,,,2,1,,1,,95060513
2026/4/7 16:11,2026/4/7 16:37,0,153.200.202.86,100,1562,1,2026/4/7 16:37,R_9khVhjsJ5tMDbix,,,,,34.6922,135.1816,anonymous,JA,1,1,,2,52,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,3,5,4,2,4,3,3,4,5,4,3,5,5,5,4,7,7,1,1,4,1,5,7,1,7,1,4,7,4,4,5,7,7,1,150,1,72,2,11,2,125,2,29,2,30,2,5,2,15,2,2,2,1,2,1,2,1,2,1,2,1,2,3,2,4,2,2,4,3,3,4,4,1,4,4,5,5,2,3,3,2,4,4,1,,,,,,,,,,2,1,,1,,53344469
2026/4/7 16:07,2026/4/7 16:33,0,175.28.196.188,100,1567,1,2026/4/7 16:33,R_9R9LS8Ziwietd0G,,,,,31.5759,130.5619,anonymous,JA,1,1,,1,32,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,4,5,5,5,5,4,7,5,5,5,5,4,6,5,5,4,4,4,4,4,4,1,7,1,1,7,5,1,7,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,3,2,2,1,2,3,2,1,4,4,1,5,2,1,2,6,7,6,1,2,3,1,,,,,,,,,,2,1,,1,,60139540
2026/4/7 16:14,2026/4/7 16:40,0,113.41.40.140,100,1569,1,2026/4/7 16:40,R_4hEMkEm80Wq7zYB,,,,,35.1926,136.906,anonymous,JA,1,1,,2,37,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,3,4,3,4,3,3,5,6,6,3,3,5,4,4,5,5,5,5,8,4,7,5,7,4,4,4,4,4,4,4,4,7,7,300,2,72,2,11,2,125,2,30,2,30,2,3,2,15,2,2,1,1,2,2,1,1,2,1,2,1,2,3,2,3,3,2,4,2,2,3,2,2,2,2,2,2,2,5,6,2,4,3,1,,,,,,,,,,2,1,,1,,13417475
2026/4/7 16:07,2026/4/7 16:34,0,118.8.216.131,100,1573,1,2026/4/7 16:34,R_9iqHEl7Vko5u68d,,,,,35.9959,140.3441,anonymous,JA,1,1,,2,52,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,3,1,1,3,1,8,7,6,1,1,5,1,6,5,8,5,4,8,5,7,5,7,1,4,4,4,8,4,4,4,7,7,300,2,72,2,11,2,125,2,29,2,40,2,6,2,40,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,6,3,2,6,3,2,4,3,3,3,3,2,3,1,5,7,1,5,2,1,,,,,,,,,,2,1,,1,クラウドワークスの時間制限があるので繰り返される質問�多さに少し焦りました。もっとじっくりと時間をかけて老�たい質問もあったよぁ�感じます�,33445057
2026/4/7 16:09,2026/4/7 16:35,0,126.141.47.19,100,1582,1,2026/4/7 16:35,R_4rwQYEw09Wg5hWg,,,,,35.69,139.69,anonymous,JA,1,1,,1,40,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,5,2,2,5,2,2,6,5,5,4,1,5,1,8,1,1,1,1,4,1,1,1,1,1,7,1,300,2,72,2,11,2,125,2,29,2,30,2,4,2,45,2,2,2,1,2,2,1,1,2,1,2,1,1,3,4,6,3,4,6,4,3,6,5,4,6,3,3,4,4,5,5,3,2,3,2,,,,,,,,,,2,1,,1,,27695980
2026/4/7 17:06,2026/4/7 17:33,0,60.61.111.104,100,1582,1,2026/4/7 17:33,R_9Oq64cFLttpVSMG,,,,,35.6525,139.3227,anonymous,JA,1,1,,1,45,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,3,4,6,2,3,2,7,6,6,4,2,6,6,2,3,5,5,5,7,5,7,5,7,1,7,5,5,5,1,8,5,7,7,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,4,2,1,4,4,2,6,3,1,4,5,5,5,2,4,3,2,,,,,,,,,,2,1,,1,,68835253
2026/4/7 16:06,2026/4/7 16:33,0,119.243.21.32,100,1585,1,2026/4/7 16:33,R_9kCbEGo9Tb9tQ9b,,,,,36.7498,137.022,anonymous,JA,1,1,,1,67,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,5,4,6,6,2,6,5,7,5,5,5,5,7,7,4,5,1,1,4,4,8,1,1,1,1,1,8,4,7,4,7,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,1,1,1,2,5,6,5,6,6,2,6,6,6,3,5,6,6,4,4,6,7,1,3,3,2,,,,,,,,,1,2,1,,1,,37582032
2026/4/7 16:09,2026/4/7 16:35,0,14.13.71.161,100,1585,1,2026/4/7 16:36,R_4ALiUw3JiRlLEFv,,,,,35.4354,133.8135,anonymous,JA,1,1,,2,50,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,6,5,6,3,6,5,5,5,7,4,6,5,4,4,6,5,8,5,8,8,5,7,5,4,7,5,4,5,5,5,4,5,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,3,2,5,4,2,6,4,2,5,4,3,3,3,2,3,4,4,4,2,4,4,2,,,,,,,,,,2,1,,1,,22556684
2026/4/7 16:07,2026/4/7 16:33,0,133.106.164.31,100,1586,1,2026/4/7 16:33,R_4EgvgW2Bg0YcJz0,,,,,35.69,139.69,anonymous,JA,1,1,,1,57,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,3,5,1,1,1,1,4,1,8,1,1,1,1,1,1,1,1,4,7,1,1,150,2,72,1,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,2,2,1,2,3,2,5,3,2,5,2,3,4,4,1,4,3,2,4,5,6,6,3,2,4,2,,,,,,,,,,1,1,,1,特にありません,22308891
2026/4/7 16:33,2026/4/7 17:00,0,153.237.94.52,100,1590,1,2026/4/7 17:00,R_9ErUCtHm7ah2ASb,,,,,35.6364,139.5465,anonymous,JA,1,1,,1,48,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,6,5,1,2,2,4,6,2,2,2,3,7,7,7,7,1,4,7,8,7,1,1,1,7,7,4,7,4,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,2,2,2,1,1,2,1,1,1,2,3,3,4,4,3,4,3,3,4,4,2,4,4,3,5,5,5,6,2,1,2,2,,,,,,,,,,1,1,,1,,55542607
2026/4/7 16:08,2026/4/7 16:34,0,119.171.172.116,100,1594,1,2026/4/7 16:34,R_9fxEDonmx2ovO4p,,,,,35.7238,139.9369,anonymous,JA,1,1,,2,28,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,3,6,9,7,3,7,6,4,2,5,3,7,2,5,7,7,8,7,5,1,5,4,8,4,4,7,7,8,4,7,5,1,5,4,300,2,72,2,6,2,120,2,30,2,40,2,12,2,20,2,1,2,2,2,2,1,1,2,2,1,1,1,1,3,6,3,3,4,5,2,1,3,6,4,2,5,3,6,2,3,6,4,2,6,,,,,,,,,,2,1,,1,,39693753
