StartDate,EndDate,Status,IPAddress,Progress,Duration(inseconds),Finished,RecordedDate,ResponseId,RecipientLastName,DistributionChannel,UserLanguage,Agree,CrowdWorkをオンにしているか,CrowdWorks再確認,Gender,Age,native_language,真面目に答えてくれるか,戦略_1,戦略_2,戦略_3,戦略_4,戦略_5,戦略_6,戦略_7,戦略_8,戦略_9,戦略_10,戦略_11,戦略_12,戦略_13,GCBS_1,GCBS_2,GCBS_3,GCBS_4,GCBS_5,GCBS_6,GCBS_7,GCBS_8,GCBS_9,GCBS_10,GCBS_11,GCBS_12,GCBS_13,GCBS_14,GCBS_15,PBS_1,PBS_2,PBS_3,PBS_4,PBS_5,PBS_6,PBS_7,PBS_8,PBS_9,PBS_10,PBS_11,PBS_12,PBS_13,PBS_14,PBS_15,PBS_16,PBS_17,PBS_18,PBS_19,CRT_1,初見か_1,CRT_2,初見か_2,CRT_3,初見か_3,CRT_4,初見か_4,CRT_5,初見か_5,CRT_6,初見か_6,CRT_7,初見か_7,CRT_8,初見か_8,SRS_1,SRS_2,SRS_3,SRS_4,SRS_5,SRS_6,SRS_7,SRS_8,SRS_9,SRS_10,SRS_11,SRS_12,DTI_1,DTI_2,DTI_3,DTI_4,DTI_5,DTI_6,DTI_7,DTI_8,DTI_9,DTI_10,DTI_11,DTI_12,DTI_13,DTI_14,DTI_15,AOT_1,AOT_2,AOT_3,AOT_4,AOT_5,AOT_6,AOT_7,IMC_1,IMC_2,IMC_3,IMC_4,IMC_5,IMC_6,IMC_7,IMC_8,IMC_9,similar_question,problem,answer_seriously,ID
2026/4/7 16:07,2026/4/7 16:15,0,60.113.96.54,100,453,1,2026/4/7 16:15,R_4VPWbyCeBQ4E0y2,,anonymous,JA,1,1,,1,38,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,4,5,4,4,5,4,4,5,4,4,4,5,5,4,2,2,2,2,2,4,2,4,1,4,2,2,4,4,2,4,2,4,4,300,2,14,2,2,2,80,2,30,2,31,2,3,2,20,2,2,2,2,2,2,1,2,1,2,1,2,1,3,3,5,3,3,3,3,4,3,4,3,4,3,3,3,4,3,3,5,4,3,4,,,,,,,,,,2,1,1,30875069
2026/4/7 16:07,2026/4/7 16:34,0,118.8.216.131,100,1573,1,2026/4/7 16:34,R_9iqHEl7Vko5u68d,,anonymous,JA,1,1,,2,52,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,3,1,1,3,1,8,7,6,1,1,5,1,6,3,5,3,2,5,3,4,3,4,1,2,2,2,5,2,2,2,4,4,300,2,72,2,11,2,125,2,29,2,40,2,6,2,40,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,6,3,2,6,3,2,4,3,3,3,3,2,3,1,5,7,1,5,2,1,,,,,,,,,,2,1,1,33445057
2026/4/7 16:07,2026/4/7 16:35,0,60.124.23.27,100,1664,1,2026/4/7 16:35,R_9LAJDrAvzzquklV,,anonymous,JA,1,1,,1,37,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,6,1,2,1,7,6,6,2,1,6,9,2,2,4,1,3,1,5,4,4,1,1,5,4,4,3,4,3,4,4,150,2,72,2,11,2,125,2,30,2,40,2,4,2,20,2,2,2,1,2,1,1,1,2,1,1,1,1,4,5,6,6,6,6,3,5,6,6,5,5,5,5,5,4,6,5,6,1,3,1,,,,,,,,,,2,1,1,90414465
2026/4/7 16:07,2026/4/7 16:48,0,153.139.195.137,100,2446,1,2026/4/7 16:48,R_9rxlZZMa1wGXdak,,anonymous,JA,1,1,,1,52,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,5,1,5,5,4,6,1,6,2,3,6,1,2,3,1,1,1,1,1,1,5,1,1,4,1,4,1,2,1,4,4,1,1,150,1,72,2,11,1,125,2,15,2,30,2,12,2,15,2,1,2,1,2,2,2,1,2,2,1,2,1,3,4,4,2,3,5,4,2,4,3,3,4,5,2,3,6,7,5,2,2,3,3,,,,,,,,,,2,1,1,43230547
2026/4/7 16:07,2026/4/7 17:01,0,60.236.92.64,100,3204,1,2026/4/7 17:01,R_9Ic6t1z1bzIDb8n,,anonymous,JA,1,1,,1,48,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,7,3,5,5,5,5,6,7,5,4,7,5,5,7,5,5,3,3,5,4,3,4,3,4,1,3,4,3,2,3,4,3,1,150,2,72,2,11,1,125,2,29,2,30,1,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,2,4,5,5,2,3,4,4,1,4,1,3,5,5,1,3,5,5,6,2,5,6,1,,,,,,,,,,1,2,1,86873260
2026/4/7 16:07,2026/4/7 16:48,0,210.157.193.110,100,2419,1,2026/4/7 16:48,R_9e8GwHLtaA9v6fY,,anonymous,JA,1,1,,2,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,3,3,3,5,5,5,5,4,5,5,3,5,3,3,3,3,2,2,2,2,2,2,2,5,2,2,5,3,2,2,2,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,2,2,1,1,2,2,1,1,1,1,4,2,5,4,2,5,4,2,4,5,4,4,4,3,4,4,5,5,2,5,3,1,,,,,,,,,,2,1,1,66772325
2026/4/7 16:08,2026/4/7 16:32,0,27.91.76.111,100,1485,1,2026/4/7 16:32,R_9gnmv21EYGVCApD,,anonymous,JA,1,1,,2,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,7,7,7,7,6,9,7,7,7,3,8,3,3,2,3,5,5,4,2,1,5,3,3,2,3,3,3,4,3,3,3300,2,72,2,11,2,120,2,30,2,40,2,6,2,20,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,5,1,1,5,2,1,1,1,1,2,1,1,1,4,4,4,4,5,4,1,,,,,,,,,,2,1,1,24041394
2026/4/7 16:08,2026/4/7 16:35,0,124.141.100.208,100,1633,1,2026/4/7 16:35,R_95YrINpI6nUibMR,,anonymous,JA,1,1,,2,53,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,7,6,8,6,5,5,5,7,8,7,5,5,7,6,7,3,3,3,3,3,3,4,3,2,2,2,2,3,3,3,3,3,4,4,300,2,14,2,6,2,120,2,30,2,40,2,9,2,20,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,4,3,3,4,3,2,3,4,2,4,3,2,2,3,4,4,3,5,4,3,,,,,,,,,,2,1,1,37180615
2026/4/7 16:08,2026/4/7 16:37,0,58.189.159.46,100,1782,1,2026/4/7 16:37,R_9QLB8KiSbWYthES,,anonymous,JA,1,1,,2,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,4,1,4,6,6,4,2,6,6,1,8,3,3,5,5,3,3,4,3,4,4,4,3,4,3,3,3,5,3,3,300,2,14,2,6,2,80,2,30,2,40,2,3,2,20,2,2,1,2,2,1,1,1,2,1,2,1,1,5,5,6,5,5,6,4,4,5,6,5,5,5,4,5,5,5,5,3,6,3,2,,,,,,,,,,2,1,1,67101039
2026/4/7 16:08,2026/4/7 16:59,0,133.106.189.235,100,3068,1,2026/4/7 16:59,R_965aQMNdjWTvE2E,,anonymous,JA,1,1,,2,64,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,6,6,6,6,6,4,7,6,8,6,7,6,7,6,6,3,4,4,3,3,3,4,3,4,4,3,4,3,3,3,3,3,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,2,3,2,5,3,2,4,3,2,5,5,2,4,3,2,3,5,6,5,2,5,3,3,,,,,,,,,,2,1,1,71728824
2026/4/7 16:08,2026/4/7 16:23,0,27.95.216.41,100,922,1,2026/4/7 16:23,R_9VVTqcHUcwxAJZD,,anonymous,JA,1,1,,1,37,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,5,1,1,3,2,5,1,4,3,1,2,1,2,4,1,1,1,1,1,1,5,1,1,4,1,1,1,1,4,1,3,1,1,150,2,72,2,11,2,125,2,29,2,40,2,10,2,15,2,2,1,2,2,2,1,2,2,1,2,1,2,4,3,5,4,3,4,4,3,5,5,4,5,4,3,5,5,6,6,2,5,3,2,,,,,,,,,,2,1,1,70692885
2026/4/7 16:08,2026/4/7 16:32,0,131.129.144.53,100,1480,1,2026/4/7 16:32,R_4hGcxPef4H9qmDX,,anonymous,JA,1,1,,1,28,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,8,6,5,7,5,5,8,6,7,9,4,6,5,6,7,1,1,1,4,4,4,3,2,1,1,1,2,3,3,4,2,3,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,6,4,5,5,2,5,5,4,5,5,4,6,5,4,5,6,6,7,3,7,6,4,,,,,,,,,,2,1,1,82715098
2026/4/7 16:08,2026/4/7 16:20,0,14.13.132.0,100,767,1,2026/4/7 16:20,R_9wNtukqFNlfuyaj,,anonymous,JA,1,1,,1,47,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,6,3,6,6,7,8,4,5,8,6,7,5,6,8,2,3,4,4,4,4,3,4,4,2,4,3,4,4,3,2,4,4,4,150,2,72,2,11,2,120,2,29,2,30,2,4,2,15,2,2,2,1,2,1,2,2,2,2,1,1,1,4,2,5,4,3,5,4,3,5,4,3,4,4,3,4,3,6,5,3,4,3,2,,,,,,,,,,2,1,1,68535423
2026/4/7 16:08,2026/4/7 16:49,0,49.98.234.22,100,2509,1,2026/4/7 16:49,R_9myTIOZ8vbo8qY1,,anonymous,JA,1,1,,1,52,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,4,3,3,3,3,3,3,5,5,2,3,5,3,5,2,2,2,2,3,4,4,2,4,4,2,4,2,2,4,2,4,2,2,150,1,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,1,2,2,1,2,1,1,4,3,4,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,5,,,,,,,,,,2,1,1,92993853
2026/4/7 16:08,2026/4/7 16:25,0,59.169.192.244,100,1017,1,2026/4/7 16:25,R_9g5clTwkeg9N5uC,,anonymous,JA,1,1,,2,42,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,4,2,2,1,3,1,5,2,1,1,4,2,3,3,2,2,3,4,4,300,2,14,2,6,2,125,2,30,2,40,2,6,2,20,2,2,1,2,2,1,1,1,2,1,2,1,1,3,1,6,3,1,6,3,2,4,4,2,4,3,1,4,6,5,5,2,5,4,2,,,,,,,,,,2,1,1,64083274
2026/4/7 16:08,2026/4/7 16:34,0,119.171.172.116,100,1594,1,2026/4/7 16:34,R_9fxEDonmx2ovO4p,,anonymous,JA,1,1,,2,28,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,3,6,9,7,3,7,6,4,2,5,3,7,2,5,7,4,5,4,3,1,3,2,5,2,2,4,4,5,2,4,3,1,3,2,300,2,72,2,6,2,120,2,30,2,40,2,12,2,20,2,1,2,2,2,2,1,1,2,2,1,1,1,1,3,6,3,3,4,5,2,1,3,6,4,2,5,3,6,2,3,6,4,2,6,,,,,,,,,,2,1,1,39693753
2026/4/7 16:08,2026/4/7 16:56,0,118.1.6.13,100,2905,1,2026/4/7 16:56,R_9b2e4phjUHUQgmf,,anonymous,JA,1,1,,2,31,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,4,5,3,5,1,5,7,8,6,6,4,6,5,5,3,3,4,2,3,3,4,2,1,4,2,3,4,2,3,4,2,1,1,300,1,62,2,11,2,150,2,29,2,30,2,3,2,15,2,2,1,2,2,1,2,1,2,1,1,1,2,3,1,4,3,1,4,4,1,4,3,3,4,2,2,4,4,5,4,3,4,3,1,,,,,,,,,,1,1,1,70363906
2026/4/7 16:08,2026/4/7 16:46,0,60.94.194.148,100,2289,1,2026/4/7 16:46,R_9CU8ACmiBtWWrFY,,anonymous,JA,1,1,,1,50,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,7,5,7,5,6,7,5,7,6,6,7,5,6,6,2,2,4,2,2,2,3,2,4,2,4,2,2,3,4,2,2,2,2,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,2,2,2,1,1,1,4,3,5,4,3,5,4,4,4,3,3,3,4,3,4,4,5,5,3,3,3,3,,,,,,,,,,2,1,1,92614843
2026/4/7 16:08,2026/4/7 16:43,0,219.100.37.233,100,2104,1,2026/4/7 16:43,R_9GtSuaKYoiLaTKN,,anonymous,JA,1,1,,2,52,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,5,5,6,6,6,4,5,6,6,6,6,5,6,4,6,3,3,3,3,5,3,4,3,4,4,4,3,2,3,3,3,2,3,3,150,2,14,2,11,2,120,2,29,2,30,2,3,2,40,2,2,1,2,2,2,1,1,2,1,2,1,2,3,3,4,3,3,4,3,3,4,3,4,5,4,3,3,5,5,4,3,3,4,3,,,,,,,,,,2,1,1,81469817
2026/4/7 16:08,2026/4/7 16:41,0,61.115.161.120,100,2021,1,2026/4/7 16:41,R_9qPUCnvck57Plgu,,anonymous,JA,1,1,,1,40,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,5,1,1,2,1,3,4,4,1,1,2,1,5,1,1,2,1,1,1,1,1,1,1,4,4,300,2,72,2,6,2,180,2,29,2,40,2,3,2,50,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,4,3,3,4,2,2,5,4,1,5,4,3,2,7,7,7,1,2,2,1,,,,,,,,,,2,1,1,30280640
2026/4/7 16:08,2026/4/7 16:33,0,61.121.238.30,100,1489,1,2026/4/7 16:33,R_9dM9MNBuBP0RKaR,,anonymous,JA,1,1,,2,42,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,6,8,6,4,2,5,5,7,7,3,6,7,4,7,5,5,3,3,3,2,2,2,1,1,2,3,4,2,2,4,3,4,1,150,2,72,2,6,2,125,2,29,2,40,2,9,2,20,2,2,1,1,2,2,1,2,2,1,2,1,2,4,4,6,5,3,5,6,2,2,6,3,3,5,2,6,4,5,6,1,4,2,1,,,,,,,,,,2,1,1,41255355
2026/4/7 16:08,2026/4/7 16:34,0,61.87.33.3,100,1560,1,2026/4/7 16:34,R_9fTYhzs2vu2QU6O,,anonymous,JA,1,1,,2,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,2,1,1,7,1,2,1,2,6,1,6,3,1,4,3,2,3,4,4,1,4,3,5,1,5,3,3,4,1,1,150,2,72,2,6,2,125,2,30,2,40,2,4,2,15,2,1,1,1,2,2,1,1,2,1,2,1,1,3,1,6,3,1,6,3,1,6,6,3,6,4,1,4,6,7,7,1,1,1,1,,,,,,,,,,2,1,1,95060513
2026/4/7 16:08,2026/4/7 16:50,0,133.149.88.233,100,2502,1,2026/4/7 16:50,R_9Gxpn312DZGcqnf,,anonymous,JA,1,1,,1,44,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,1,2,1,3,4,1,1,4,1,5,1,1,4,1,4,1,4,1,4,1,1,1,150,2,72,2,11,1,120,2,29,1,30,1,4,2,15,2,2,2,1,2,2,1,1,2,1,2,1,1,3,2,3,2,2,4,2,3,3,3,3,3,2,2,2,5,6,6,2,2,2,1,,,,,,,,,,2,1,1,68114819
2026/4/7 16:08,2026/4/7 16:52,0,157.107.54.160,100,2670,1,2026/4/7 16:52,R_9PzOXMwrXZ5QUyB,,anonymous,JA,1,1,,1,64,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,3,2,1,2,8,3,2,2,2,1,5,3,4,4,4,4,4,3,4,1,2,4,4,4,4,4,2,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,3,2,4,3,2,4,3,3,4,4,2,4,4,3,4,3,6,6,1,2,1,1,,,,,,,,,,2,1,1,75716566
2026/4/7 16:08,2026/4/7 16:45,0,114.177.132.134,100,2235,1,2026/4/7 16:45,R_9UoVDBkNqGPtSb7,,anonymous,JA,1,1,,2,46,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,1,1,2,1,2,2,2,2,2,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,5,5,3,4,3,3,,,,,,,,,,2,1,1,24414778
2026/4/7 16:08,2026/4/7 16:36,0,115.37.60.186,100,1684,1,2026/4/7 16:36,R_9RoImweiDlheoH7,,anonymous,JA,1,1,,2,53,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,6,6,6,7,7,4,6,6,7,6,6,7,6,5,8,3,3,3,4,3,3,3,3,3,3,4,3,5,3,2,3,3,1,4,150,2,72,2,11,2,125,2,29,2,40,2,9,2,15,2,1,1,1,2,2,1,1,2,1,2,1,2,3,2,5,3,2,4,3,2,4,4,2,4,4,3,3,6,5,5,2,5,2,2,,,,,,,,,,2,1,1,41695127
2026/4/7 16:08,2026/4/7 16:47,0,126.109.170.115,100,2369,1,2026/4/7 16:47,R_4cAqZYb8tcNE8IV,,anonymous,JA,1,1,,1,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,8,7,1,2,1,1,2,2,2,2,4,3,1,2,4,4,2,1,4,2,2,1,4,2,2,2,150,2,14,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,4,2,6,4,2,5,4,2,5,5,3,5,4,2,3,6,6,6,2,4,3,2,,,,,,,,,,1,1,1,23673645
2026/4/7 16:08,2026/4/7 16:45,0,153.191.201.0,100,2200,1,2026/4/7 16:45,R_42YiDlQmfEn0Wel,,anonymous,JA,1,1,,1,69,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,5,2,1,2,6,2,3,1,2,3,4,4,1,1,1,4,1,5,4,4,1,1,4,1,3,3,4,2,1,1,150,1,72,2,11,1,125,2,29,2,30,1,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,1,3,2,5,4,2,5,3,2,5,3,2,5,5,2,3,2,5,6,3,5,3,1,,,,,,,,,,2,1,1,42352289
2026/4/7 16:08,2026/4/7 16:26,0,153.151.82.131,100,1067,1,2026/4/7 16:26,R_9P4S6szfbsOiwTu,,anonymous,JA,1,1,,1,35,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,3,2,2,1,4,2,5,1,3,1,3,4,5,3,3,3,2,4,3,2,3,4,1,1,1,3,1,4,3,2,4,4,4,300,2,14,2,6,2,120,2,30,2,40,2,9,2,20,2,1,1,1,2,1,1,1,2,2,1,2,2,3,3,5,4,3,5,4,4,3,4,3,5,3,3,4,5,4,5,3,2,5,4,,,,,,,,,,2,1,1,41183099
2026/4/7 16:08,2026/4/7 16:35,0,114.163.22.7,100,1644,1,2026/4/7 16:35,R_9NNY7JLRHlBGj8y,,anonymous,JA,1,1,,1,48,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,5,8,8,8,8,2,2,8,8,8,2,5,8,8,8,5,3,5,3,5,3,1,3,2,2,2,2,5,3,2,2,2,2,3,150,2,72,2,11,2,125,2,29,2,30,2,3,2,20,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,5,4,2,5,3,2,4,5,2,5,5,2,4,4,6,5,1,2,1,1,,,,,,,,,,2,1,1,77013178
2026/4/7 16:08,2026/4/7 16:30,0,106.158.25.244,100,1341,1,2026/4/7 16:30,R_9qCr10dy3U6mg6Z,,anonymous,JA,1,1,,1,64,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,8,5,9,7,5,9,5,8,8,8,9,6,8,8,3,3,3,4,5,4,3,4,3,2,4,2,3,5,3,5,5,4,4,300,2,72,2,11,2,125,2,29,2,30,2,5,2,20,2,1,1,2,2,1,2,2,2,1,2,1,1,2,3,4,4,3,5,4,2,4,5,2,5,3,2,3,4,5,6,1,4,4,2,,,,,,,,,,2,1,1,83832851
2026/4/7 16:08,2026/4/7 16:58,0,60.78.3.144,100,2984,1,2026/4/7 16:58,R_49p0UQOmJgXoaT1,,anonymous,JA,1,1,,1,54,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,5,2,1,1,1,5,2,1,1,1,1,5,3,3,4,2,2,1,1,5,1,2,1,2,1,1,2,2,1,2,2,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,1,4,1,1,3,4,2,3,2,1,4,3,6,7,1,4,4,1,,,,,,,,,,1,1,1,45079392
2026/4/7 16:08,2026/4/7 16:44,0,36.12.193.203,100,2166,1,2026/4/7 16:44,R_9rD6FiDtvBqVnZO,,anonymous,JA,1,1,,2,50,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,5,2,2,2,2,5,5,6,3,2,2,3,2,4,3,2,2,3,3,2,2,3,2,2,2,3,3,3,3,2,2,3,3,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,1,2,2,1,1,2,1,2,1,1,3,2,4,3,2,4,4,3,4,4,3,3,3,2,3,5,5,4,3,5,4,3,,,,,,,,,,2,1,1,37331628
2026/4/7 16:08,2026/4/7 17:00,0,124.18.105.221,100,3087,1,2026/4/7 17:00,R_4pQnQmZila0THts,,anonymous,JA,1,1,,2,41,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,3,5,5,4,1,5,6,8,9,6,4,6,6,9,5,5,5,3,5,3,1,3,1,1,3,2,4,2,5,3,2,1,1,150,1,72,2,11,1,125,2,29,2,40,1,4,2,60,2,1,1,1,2,2,2,1,2,1,2,1,1,4,4,6,5,5,6,5,2,6,6,4,6,6,3,6,7,6,7,4,2,1,1,,,,,,,,,,2,1,1,47307217
2026/4/7 16:08,2026/4/7 16:39,0,153.252.129.12,100,1831,1,2026/4/7 16:39,R_9dlnkprm586w93j,,anonymous,JA,1,1,,1,39,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,6,9,1,3,9,2,7,1,5,7,9,6,6,2,8,1,1,1,1,3,1,5,1,4,2,3,3,1,3,1,2,5,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,1,1,2,1,2,1,2,5,2,6,4,2,6,5,4,5,6,2,6,6,2,4,5,4,4,1,5,5,2,,,,,,,,,,2,1,1,95422353
2026/4/7 16:08,2026/4/7 16:39,0,110.4.147.163,100,1852,1,2026/4/7 16:39,R_4ya6FJhHqTXZHp1,,anonymous,JA,1,1,,1,38,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,3,7,1,2,2,1,5,1,2,5,5,5,1,5,5,1,1,1,1,1,1,5,1,1,1,1,3,1,2,1,3,1,3,2,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,1,2,2,2,1,2,1,2,1,1,3,3,4,4,3,6,2,3,4,3,5,4,3,4,4,4,5,6,1,1,1,1,,,,,,,,,,1,1,1,35985049
2026/4/7 16:08,2026/4/7 16:57,0,112.68.209.198,100,2902,1,2026/4/7 16:57,R_9vMegUNaPfAEEBr,,anonymous,JA,1,1,,1,51,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,4,2,6,4,2,4,6,2,6,3,6,4,5,6,5,4,2,2,4,3,2,2,1,1,1,4,4,2,2,4,2,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,4,3,5,3,3,5,1,2,5,6,2,6,4,1,5,5,4,5,1,3,4,2,,,,,,,,,,2,1,1,26119823
2026/4/7 16:08,2026/4/7 16:18,0,153.240.14.128,100,596,1,2026/4/7 16:18,R_9KwEHAcKNGY9yr8,,anonymous,JA,1,1,,2,39,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,3,7,1,1,1,1,6,2,2,4,4,4,7,2,7,4,1,5,2,3,4,4,3,4,2,1,3,4,3,3,1,2,1,1,300,2,14,2,11,2,120,2,1,2,40,2,2,2,30,2,2,2,1,2,1,1,1,2,2,1,1,2,5,3,3,5,5,4,2,2,1,2,2,2,3,1,1,2,1,1,1,2,2,2,,,,,,,,,,2,1,1,68436726
2026/4/7 16:08,2026/4/7 16:28,0,153.222.236.165,100,1208,1,2026/4/7 16:28,R_4rvjG8Fwyw38tKe,,anonymous,JA,1,1,,1,64,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,8,8,8,8,8,8,8,9,8,8,8,8,9,8,9,5,3,5,2,5,5,2,2,3,2,5,3,5,3,3,2,5,1,1,150,2,72,2,11,2,125,2,29,2,30,2,6,2,15,2,2,1,2,1,1,1,1,2,1,2,1,1,4,3,6,5,3,6,3,6,6,6,4,6,6,6,6,4,5,5,4,5,4,4,,,,,,,,,,2,1,1,83826563
2026/4/7 16:08,2026/4/7 16:42,0,122.26.98.133,100,2044,1,2026/4/7 16:42,R_9xXYXsP6nyG8eT7,,anonymous,JA,1,1,,2,56,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,3,7,6,2,1,2,8,6,3,2,2,5,1,6,3,3,3,4,3,3,4,4,2,2,3,3,3,3,3,3,4,2,2,150,1,72,2,11,2,125,2,29,1,30,1,4,2,20,2,1,2,1,2,1,2,1,2,1,2,1,2,4,2,4,3,2,4,3,2,3,2,4,2,3,1,3,6,6,5,1,6,4,1,,,,,,,,,,1,1,1,43978676
2026/4/7 16:08,2026/4/7 16:33,0,211.133.192.195,100,1486,1,2026/4/7 16:33,R_4yaMVCrVgHRjgyZ,,anonymous,JA,1,1,,1,23,1,1,2,1,2,1,1,2,1,1,2,1,2,1,2,6,8,8,9,7,7,8,6,4,7,8,7,4,8,6,3,3,3,4,4,4,4,3,5,3,3,3,3,5,3,3,4,3,3,300,2,14,2,6,2,120,2,31,2,40,2,9,2,20,2,1,1,2,1,1,2,2,2,1,1,1,1,5,6,4,6,6,6,6,6,5,6,6,6,5,5,6,5,5,6,2,3,6,3,,1,,,,,,,1,2,1,1,79380028
2026/4/7 16:08,2026/4/7 16:33,0,14.9.137.160,100,1502,1,2026/4/7 16:33,R_90Gg7uWufUHYJqr,,anonymous,JA,1,1,,1,44,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,7,5,3,3,2,7,5,8,5,2,7,2,2,5,5,5,4,2,5,2,2,1,1,1,3,4,2,3,4,3,4,4,4,150,2,72,2,11,2,122,2,29,2,30,2,5,2,15,2,2,1,2,2,2,1,1,2,1,2,1,2,5,3,5,2,3,5,2,2,4,5,3,2,2,2,4,1,2,3,2,4,2,1,,,,,,,,,,2,1,1,35014641
2026/4/7 16:08,2026/4/7 16:40,0,133.106.51.57,100,1882,1,2026/4/7 16:40,R_9O7XMBuloWnP4Dh,,anonymous,JA,1,1,,1,30,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,6,4,5,6,7,6,5,7,6,5,5,5,4,6,3,2,4,4,3,2,4,4,4,3,4,4,4,3,4,3,4,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,4,3,2,4,2,2,5,4,3,4,4,2,4,5,6,5,2,4,3,1,,,,,,,,,,2,1,1,73113036
